Date,name,Low,Average7_Low,Max7_Low,Min7_Low,Varp7_Low,Average30_Low,Max30_Low,Min30_Low,Varp30_Low,Open,Average7_Open,Max7_Open,Min7_Open,Varp7_Open,Average30_Open,Max30_Open,Min30_Open,Varp30_Open,Volume,Average7_Volume,Max7_Volume,Min7_Volume,Varp7_Volume,Average30_Volume,Max30_Volume,Min30_Volume,Varp30_Volume,High,Average7_High,Max7_High,Min7_High,Varp7_High,Average30_High,Max30_High,Min30_High,Varp30_High,Close,Average7_Close,Max7_Close,Min7_Close,Varp7_Close,Average30_Close,Max30_Close,Min30_Close,Varp30_Close,Adjusted Close,Average7_Adjusted Close,Max7_Adjusted Close,Min7_Adjusted Close,Varp7_Adjusted Close,Average30_Adjusted Close,Max30_Adjusted Close,Min30_Adjusted Close,Varp30_Adjusted Close,Close_today,Daily_increase,Confirmed,Average7_Confirmed,Max7_Confirmed,Min7_Confirmed,Varp7_Confirmed,Average30_Confirmed,Max30_Confirmed,Min30_Confirmed,Varp30_Confirmed,Confirmed_increase,Average7_Confirmed_increase,Max7_Confirmed_increase,Min7_Confirmed_increase,Varp7_Confirmed_increase,Average30_Confirmed_increase,Max30_Confirmed_increase,Min30_Confirmed_increase,Varp30_Confirmed_increase,Deaths_increase,Average7_Deaths_increase,Max7_Deaths_increase,Min7_Deaths_increase,Varp7_Deaths_increase,Average30_Deaths_increase,Max30_Deaths_increase,Min30_Deaths_increase,Varp30_Deaths_increase,Deaths,Average7_Deaths,Max7_Deaths,Min7_Deaths,Varp7_Deaths,Average30_Deaths,Max30_Deaths,Min30_Deaths,Varp30_Deaths,Incident_Rate,Average7_Incident_Rate,Max7_Incident_Rate,Min7_Incident_Rate,Varp7_Incident_Rate,Average30_Incident_Rate,Max30_Incident_Rate,Min30_Incident_Rate,Varp30_Incident_Rate,Total_Test_Results,Average7_Total_Test_Results,Max7_Total_Test_Results,Min7_Total_Test_Results,Varp7_Total_Test_Results,Average30_Total_Test_Results,Max30_Total_Test_Results,Min30_Total_Test_Results,Varp30_Total_Test_Results,Case_Fatality_Ratio,Average7_Case_Fatality_Ratio,Max7_Case_Fatality_Ratio,Min7_Case_Fatality_Ratio,Varp7_Case_Fatality_Ratio,Average30_Case_Fatality_Ratio,Max30_Case_Fatality_Ratio,Min30_Case_Fatality_Ratio,Varp30_Case_Fatality_Ratio,Testing_Rate,Average7_Testing_Rate,Max7_Testing_Rate,Min7_Testing_Rate,Varp7_Testing_Rate,Average30_Testing_Rate,Max30_Testing_Rate,Min30_Testing_Rate,Varp30_Testing_Rate
2021/9/13,FB,-0.406292094,-0.404823684,-0.408543248,-0.399451812,-0.316626339,-0.410413294,-0.414376409,-0.405393396,-0.399938623,-0.403367679,-0.404670908,-0.409371012,-0.401192767,-0.321766235,-0.411276666,-0.416070117,-0.405446394,-0.390139582,0.658719389,0.474696227,0.232218812,0.474808121,-0.194232364,0.397065193,-0.183324591,0.831984242,-0.370048918,-0.40656534,-0.406072651,-0.410274326,-0.402901762,-0.319446653,-0.411448922,-0.416580713,-0.407537109,-0.382487223,-0.405554209,-0.405710893,-0.408760702,-0.400947447,-0.320861213,-0.410621297,-0.415285831,-0.406151749,-0.391992779,-0.403360174,-0.402434031,-0.406192973,-0.398332734,-0.319761187,-0.408377508,-0.412577244,-0.403175095,-0.391511462,-0.407784342,-0.575666795,1.411626763,1.40042189,1.411626763,1.386343534,0.837157684,1.353059108,1.411626763,1.285973749,1.074317357,2.430982095,1.489217173,2.020173849,-0.351569592,4.097944532,1.238972417,1.570147156,-0.088198016,3.207496367,0.784512937,0.868081373,1.316040229,-0.537203099,2.003592907,0.200358871,0.827572223,-0.723592114,1.218316976,1.267515689,1.262147328,1.267515689,1.247715834,0.578434768,1.244639107,1.267515689,1.234185256,-0.004047003,1.398348648,1.384372701,1.398367207,1.36743862,1.15717067,1.332866866,1.398367207,1.264676265,1.23020532,1.432156297,1.431845428,1.432122926,1.423945694,1.023293327,1.418679278,1.432122926,1.390818115,1.142569966,-0.798926031,-0.798623243,-0.782798465,-0.811176499,-0.158123189,-0.80198139,-0.750339069,-0.824312632,-0.394735331,1.402905429,1.40445685,1.402330199,1.394915842,0.9357608,1.392787102,1.402330199,1.353993254,1.072231442
2021/9/14,FB,-0.405637947,-0.404694264,-0.408543248,-0.399451812,-0.316675267,-0.409699396,-0.414376409,-0.405393396,-0.400171795,-0.407006768,-0.405173726,-0.409371012,-0.401192767,-0.322122275,-0.410726372,-0.416070117,-0.405446394,-0.389930417,0.123267498,0.352530112,0.087962727,0.474808121,-0.236732149,0.37521448,-0.183324591,0.831984242,-0.373932943,-0.409224027,-0.406452148,-0.410274326,-0.402901762,-0.31914724,-0.410904465,-0.416580713,-0.407537109,-0.382694285,-0.407410704,-0.405557353,-0.408760702,-0.400090429,-0.321162985,-0.40991564,-0.415285831,-0.406151749,-0.392768091,-0.405215023,-0.403108964,-0.406192973,-0.398332734,-0.320512229,-0.407797869,-0.412577244,-0.403175095,-0.391580371,-0.407767332,0.005309022,1.421972977,1.411413199,1.421972977,1.399401884,0.75669194,1.364395812,1.421972977,1.302078115,1.054352938,0.772579653,1.17830975,1.823016086,-0.351569592,2.985755165,1.297608403,1.570147156,-0.088198016,2.94456209,0.513442459,0.830134977,1.316040229,-0.537203099,1.978757677,0.275396982,0.827572223,-0.723592114,1.079932204,1.276839055,1.271287854,1.276839055,1.258780651,0.298947418,1.251659565,1.276839055,1.239278021,0.023197396,1.410544405,1.396754708,1.410563288,1.382834484,1.108633073,1.344747784,1.410563288,1.282135434,1.238075227,1.44762992,1.441403706,1.447596322,1.437065597,0.897153694,1.427612079,1.447596322,1.395229781,1.118077454,-0.798812587,-0.800261841,-0.784008482,-0.811176499,-0.158102346,-0.804951884,-0.757055701,-0.824312632,-0.395439243,1.420926622,1.414226218,1.420347079,1.409154231,0.691333353,1.401897189,1.420347079,1.356205788,0.987031214
2021/9/15,FB,-0.412041852,-0.405367244,-0.408543248,-0.404261082,-0.31372629,-0.409124795,-0.414376409,-0.402330423,-0.401601918,-0.407346864,-0.404901011,-0.409371012,-0.400204945,-0.322834356,-0.410029907,-0.416070117,-0.405446394,-0.390494314,1.268544079,0.560701267,0.480343112,0.730251374,-0.120925858,0.402274589,-0.004315608,0.831984242,-0.328878256,-0.410090622,-0.406409982,-0.410274326,-0.402556194,-0.319316474,-0.410232401,-0.416580713,-0.404099792,-0.383826315,-0.407393681,-0.405838843,-0.408760702,-0.402136778,-0.320382688,-0.409270221,-0.415285831,-0.40259846,-0.394020183,-0.405198015,-0.402956677,-0.406192973,-0.397475891,-0.320815496,-0.407092896,-0.412577244,-0.403175095,-0.392351203,-0.40998829,-0.693167984,1.434191066,1.422292564,1.434191066,1.410838251,0.808188734,1.375615042,1.434191066,1.313214539,1.054352938,1.148592353,1.152504434,1.823016086,-0.351569592,2.939809947,1.26992715,1.570147156,-0.088198016,2.865006025,1.350749048,0.91573917,1.316040229,-0.537203099,2.240048365,0.348583894,0.827572223,-0.723592114,1.236958098,1.290214367,1.280758868,1.290214367,1.274695133,0.236044101,1.258955246,1.290214367,1.244240203,0.058061939,1.425869396,1.409139035,1.425888686,1.395317912,1.325846861,1.356573525,1.425888686,1.292328156,1.266943933,1.45544313,1.450211172,1.455409419,1.447281601,0.981246783,1.436663761,1.455409419,1.406438481,1.06909243,-0.798963915,-0.801738201,-0.785682445,-0.811215576,-0.158141947,-0.807655449,-0.758812016,-0.824353984,-0.395940333,1.429235069,1.423156061,1.428653538,1.420712712,0.716074355,1.411214741,1.428653538,1.367095306,0.866865307
2021/9/16,FB,-0.410285955,-0.405790013,-0.408543248,-0.404261082,-0.312592068,-0.408593725,-0.414376409,-0.402330423,-0.402472428,-0.410926429,-0.405275994,-0.409371012,-0.402906157,-0.321324253,-0.40944522,-0.416070117,-0.405446394,-0.391542965,0.523190381,0.583460851,0.480343112,0.730251374,-0.124298857,0.391290557,-0.004315608,0.831984242,-0.33897672,-0.413456044,-0.407540041,-0.410274326,-0.406011871,-0.317177187,-0.409858087,-0.416580713,-0.404099792,-0.384360317,-0.409616361,-0.406947746,-0.41166358,-0.402888856,-0.321106941,-0.408865759,-0.415285831,-0.40259846,-0.394418707,-0.407418723,-0.403241758,-0.406192973,-0.399521798,-0.320035199,-0.406442415,-0.412577244,-0.399622018,-0.393595381,-0.410720117,-0.229999938,1.445243683,1.433124325,1.445243683,1.427177905,0.889473467,1.386840951,1.445243683,1.324825237,1.054352938,0.914478268,1.141530815,1.823016086,-0.351569592,2.935318837,1.271501168,1.570147156,-0.088198016,2.864806182,2.051516432,0.94739114,1.474636636,-0.537203099,2.465644232,0.452982872,0.979355477,-0.723592114,1.600163602,1.306980878,1.29035208,1.306980878,1.286498576,0.708496191,1.266643525,1.306980878,1.249923014,0.105998574,1.440247118,1.421804983,1.440266791,1.412039111,1.631268796,1.368550868,1.440266791,1.303896216,1.298171002,1.466740356,1.459180656,1.466706481,1.455632139,1.317619135,1.445728595,1.466706481,1.434002532,1.032353662,-0.800745859,-0.803210854,-0.78714316,-0.813053604,-0.158161896,-0.810344375,-0.761673833,-0.826299076,-0.396521776,1.438845328,1.431814658,1.438261497,1.430386752,0.964490958,1.420498327,1.438261497,1.414106209,0.754970076
2021/9/17,FB,-0.417275186,-0.407420693,-0.408543248,-0.409636149,-0.304794848,-0.408463134,-0.414376409,-0.402330423,-0.40278177,-0.412099784,-0.406341286,-0.409371012,-0.404112523,-0.319400816,-0.409109885,-0.416070117,-0.405446394,-0.391884978,2.305854141,0.887450171,1.147781028,0.730251374,0.433820002,0.469777684,0.477206688,0.831984242,-0.1315698,-0.415264953,-0.408678533,-0.410274326,-0.407869297,-0.314122303,-0.409645408,-0.416580713,-0.404099792,-0.384647752,-0.410348756,-0.408517269,-0.41166358,-0.410182257,-0.314360178,-0.408814125,-0.415285831,-0.40259846,-0.394508557,-0.408150468,-0.404352842,-0.409095206,-0.400273727,-0.320757748,-0.40603687,-0.412577244,-0.399622018,-0.393991484,-0.417817005,-2.235564374,1.46008742,1.443752346,1.46008742,1.431782506,1.343091534,1.398185944,1.46008742,1.336321245,1.064335147,1.676018985,1.094564951,1.823016086,-0.351569592,2.696855902,1.299561593,1.570147156,-0.088198016,2.920194669,1.028476368,0.947930662,1.474636636,-0.537203099,2.466896373,0.507098136,0.979355477,-0.723592114,1.654154704,1.318796628,1.299947375,1.318796628,1.290235442,1.355676371,1.274535307,1.318796628,1.258536704,0.158499799,1.455091194,1.434215441,1.455111262,1.416948496,2.22048398,1.380650392,1.455111262,1.315804196,1.335417274,1.47601811,1.468288792,1.4759841,1.464650732,1.632968215,1.454200817,1.4759841,1.441677488,1.06909243,-0.801729349,-0.804600063,-0.787840149,-0.814068049,-0.158192267,-0.812948665,-0.764120982,-0.827372612,-0.397130312,1.449487939,1.44061835,1.448901561,1.439170788,1.399334028,1.428594924,1.448901561,1.421689847,0.802978833
2021/9/20,FB,-0.427423357,-0.410716566,-0.408543248,-0.420059181,-0.281670065,-0.408793965,-0.414376409,-0.403444231,-0.401592591,-0.42239638,-0.408574139,-0.409371012,-0.414698824,-0.303833248,-0.409170073,-0.416070117,-0.405446394,-0.391718212,1.502161291,1.101472877,1.147781028,0.730251374,0.406836012,0.523097472,0.477206688,0.831984242,-0.069425404,-0.423998227,-0.410947084,-0.410274326,-0.416836779,-0.299446711,-0.409764508,-0.416580713,-0.404099792,-0.384316725,-0.41745115,-0.411238345,-0.41166358,-0.418070323,-0.297749775,-0.409037871,-0.415285831,-0.40259846,-0.393794111,-0.415246561,-0.405918352,-0.409095206,-0.407565558,-0.314006745,-0.405986678,-0.412577244,-0.399622018,-0.394080992,-0.425492531,-2.473127048,1.481123204,1.474813709,1.481123204,1.463431179,0.54790213,1.430815016,1.481123204,1.361756722,1.024406308,1.585809756,0.93911124,1.184727975,-0.341656462,1.891661717,1.200934322,1.570147156,-0.088198016,3.115273635,0.922056106,0.997386866,1.474636636,-0.526676396,2.351324919,0.496163151,0.979355477,-0.723592114,1.816164835,1.335995541,1.329112351,1.335995541,1.311689622,0.77852587,1.297696471,1.335995541,1.26909464,0.275013741,1.481097266,1.470820934,1.481118024,1.454319833,1.006698667,1.41586836,1.481118024,1.338328544,1.37052899,1.495707177,1.495776456,1.49567288,1.491013506,0.960223511,1.479548247,1.49567288,1.462000594,1.154816222,-0.807848513,-0.808698999,-0.793604706,-0.820379807,-0.158224424,-0.820407885,-0.770221237,-0.834052025,-0.398958111,1.465108385,1.467381878,1.464518269,1.463470667,0.603156457,1.452605117,1.464518269,1.440298046,0.90464696
2021/9/21,FB,-0.422783938,-0.413563785,-0.411193283,-0.420059181,-0.282559651,-0.40895938,-0.414376409,-0.403444231,-0.401174436,-0.423076573,-0.411360943,-0.409371012,-0.415398167,-0.296196791,-0.409316245,-0.416070117,-0.405446394,-0.391345107,0.500567052,1.105749779,1.147781028,0.730251374,0.400090014,0.542426121,0.477206688,0.831984242,-0.082372153,-0.424831161,-0.413805964,-0.411953184,-0.417692059,-0.294226504,-0.409926144,-0.416580713,-0.404099792,-0.383856284,-0.425132629,-0.413822941,-0.413460205,-0.418070323,-0.29329648,-0.409158349,-0.415285831,-0.40259846,-0.393421671,-0.422921225,-0.408635148,-0.409095206,-0.41545192,-0.297387207,-0.406210675,-0.412577244,-0.399622018,-0.393371204,-0.423977848,0.500421349,1.489772111,1.48452427,1.489772111,1.475704407,0.387968458,1.441946845,1.489772111,1.379177416,0.984477469,0.431633194,0.883072532,1.184727975,-0.341656462,1.909795026,1.249332666,1.570147156,-0.088198016,2.855245101,0.919044212,1.070042525,1.474636636,-0.526676396,2.380352108,0.588852223,0.979355477,-0.472162867,1.628146209,1.34728172,1.339179079,1.34728172,1.325067505,0.453974635,1.305895693,1.34728172,1.275793102,0.303624056,1.492403029,1.482553484,1.492424088,1.469731975,0.815372168,1.42809898,1.492424088,1.357620173,1.35318298,1.510737874,1.504814658,1.510703357,1.498865174,1.044316599,1.488272868,1.510703357,1.466683736,1.179308734,-0.806008934,-0.809709124,-0.793744789,-0.820379807,-0.158235441,-0.822801877,-0.77543639,-0.834052025,-0.399775768,1.484295444,1.476454309,1.483700736,1.471817841,0.819752939,1.461014379,1.483700736,1.442651244,0.94132335
2021/9/22,FB,-0.435264715,-0.417705196,-0.411193283,-0.428112941,-0.261810062,-0.40949045,-0.414376409,-0.411899892,-0.398332843,-0.432658932,-0.415553933,-0.412923489,-0.425250159,-0.279123212,-0.409737563,-0.416070117,-0.409221412,-0.389449903,4.46442754,1.717779801,2.53667504,0.730251374,2.482354572,0.719542656,1.479222632,0.831984242,0.759166539,-0.433412997,-0.417651538,-0.414553769,-0.426504035,-0.278726441,-0.410334487,-0.416580713,-0.411092018,-0.381984553,-0.423616771,-0.4178747,-0.413460205,-0.428992934,-0.26854254,-0.409666078,-0.415285831,-0.413505593,-0.390594319,-0.421406712,-0.411219151,-0.410891438,-0.41545192,-0.292932215,-0.406329126,-0.412577244,-0.399622018,-0.393001374,-0.436120867,-3.991837043,1.499218877,1.493837907,1.499218877,1.486806904,0.32329589,1.452824295,1.499218877,1.390645612,0.954530839,0.591903251,0.791573891,1.184727975,-0.341656462,1.78105171,1.189392283,1.570147156,-0.088198016,2.711906332,1.430062262,1.084249943,1.474636636,-0.526676396,2.432045979,0.651147201,0.979355477,-0.472162867,1.751531648,1.36104085,1.349300658,1.36104085,1.341837239,0.416442115,1.314329179,1.36104085,1.282670512,0.340043682,1.504130596,1.493770425,1.504151967,1.484191462,0.801526572,1.440092434,1.504151967,1.369055874,1.351948392,1.517736471,1.513736193,1.517701853,1.510218007,0.918176967,1.497079937,1.517701853,1.480516066,1.179308734,-0.804378421,-0.810469138,-0.795394315,-0.820379807,-0.158301542,-0.82493327,-0.776172867,-0.834052025,-0.400493019,1.491763655,1.485406446,1.491167159,1.481472895,0.889718414,1.469598143,1.491167159,1.457035902,0.951143485
2021/9/23,FB,-0.433276401,-0.42166542,-0.415736201,-0.428112941,-0.267454484,-0.409917048,-0.414376409,-0.411899892,-0.396207866,-0.43424893,-0.419448641,-0.413255496,-0.426884872,-0.269514208,-0.41021907,-0.416070117,-0.41093483,-0.387231058,1.748312548,1.979117852,2.53667504,1.376361294,1.98764809,0.785092839,1.479222632,0.831984242,0.810953535,-0.433556013,-0.421134481,-0.415401428,-0.426650901,-0.274291652,-0.410691787,-0.416580713,-0.411245792,-0.380261306,-0.435769209,-0.421602318,-0.415631125,-0.428992934,-0.268206279,-0.41007054,-0.415285831,-0.413505593,-0.388564017,-0.433548369,-0.415276075,-0.410891438,-0.426372202,-0.268161548,-0.406843086,-0.412577244,-0.410528487,-0.390191155,-0.433780765,0.801258724,1.508196088,1.502854293,1.508196088,1.501717629,0.316476156,1.463627426,1.508196088,1.403065503,0.92458421,0.497581227,0.723051779,1.184727975,-0.341656462,1.718428616,1.17187999,1.570147156,-0.088198016,2.72301541,1.837671944,1.045943866,1.282698939,-0.526676396,2.183287408,0.729328043,0.979355477,-0.472162867,1.971694444,1.37677251,1.359274349,1.37677251,1.35365526,0.887350643,1.323056668,1.37677251,1.2898768,0.388020416,1.516509706,1.504700912,1.516531406,1.499119954,0.972651338,1.45212899,1.516531406,1.381869586,1.350274637,1.525611154,1.522167557,1.525576421,1.519541428,0.918176967,1.505698332,1.525576421,1.487929234,1.203801246,-0.804714891,-0.811026257,-0.796304722,-0.820379807,-0.158340249,-0.827045523,-0.778455433,-0.834052025,-0.401329876,1.500382278,1.494216611,1.49978372,1.492165113,0.990937496,1.477999558,1.49978372,1.46410228,0.983270464
2021/9/24,FB,-0.433818673,-0.424788733,-0.415736201,-0.428112941,-0.272111466,-0.410343645,-0.414376409,-0.411899892,-0.39406579,-0.436051466,-0.42356493,-0.416749872,-0.428738131,-0.272972304,-0.410648987,-0.416070117,-0.412877315,-0.384879366,1.375468164,1.996313273,2.53667504,1.376361294,1.965161431,0.841964933,1.479222632,0.838073937,0.803185486,-0.429618476,-0.423925895,-0.418693308,-0.426650901,-0.286697778,-0.410938494,-0.416580713,-0.411245792,-0.379322716,-0.433427292,-0.424152793,-0.416346448,-0.428992934,-0.283148313,-0.410345919,-0.415285831,-0.413505593,-0.387648135,-0.43120853,-0.419000404,-0.41306187,-0.426372202,-0.26782782,-0.407244617,-0.412577244,-0.410528487,-0.388173351,-0.427824141,2.023355351,1.520855411,1.511557815,1.520855411,1.505785057,0.612883087,1.474449248,1.520855411,1.416564585,0.90461979,1.237225248,0.650930678,1.10846004,-0.341656462,1.347589836,1.176284174,1.570147156,-0.088198016,2.730673876,1.050563592,1.049900362,1.282698939,-0.526676396,2.191119001,0.770829328,0.979355477,-0.472162867,2.004680987,1.388695146,1.369263315,1.388695146,1.358038424,1.51402814,1.331940225,1.388695146,1.300613684,0.439810632,1.529963686,1.51543216,1.529985744,1.503891155,1.400313688,1.464199734,1.529985744,1.395705921,1.353777563,1.53488496,1.530598356,1.534850092,1.529409517,1.023293327,1.514386289,1.534850092,1.495972165,1.216047502,-0.804834225,-0.811462078,-0.797186204,-0.820379807,-0.158369131,-0.829069211,-0.781505663,-0.834052025,-0.402181526,1.510211386,1.502910308,1.509610476,1.501746055,1.280821542,1.48650011,1.509610476,1.471532079,1.015833033
2021/9/27,FB,-0.42976458,-0.427575558,-0.422567403,-0.428112941,-0.295832271,-0.410761537,-0.414376409,-0.411899892,-0.392724272,-0.430465287,-0.426360257,-0.417895296,-0.428738131,-0.289387003,-0.411027314,-0.416070117,-0.412877315,-0.383590457,0.929194137,2.061606375,2.53667504,1.376361294,1.794262828,0.881146887,1.479222632,0.926653862,0.769523938,-0.428945401,-0.426143846,-0.420462694,-0.426650901,-0.299672356,-0.411210722,-0.416580713,-0.411245792,-0.378424993,-0.427466048,-0.426532669,-0.423283413,-0.428992934,-0.303677443,-0.410621297,-0.415285831,-0.413505593,-0.386825,-0.425252574,-0.421553953,-0.413777048,-0.426372202,-0.2827771,-0.407522533,-0.412577244,-0.410528487,-0.387264175,-0.427296559,0.175655914,1.539653777,1.537104452,1.539653777,1.531536285,0.172285551,1.505203379,1.539653777,1.441869417,0.804797692,1.345619625,0.577059546,0.905389846,-0.454068007,1.319939655,1.048822241,1.570147156,-0.242503373,2.85995403,0.933099718,1.050619725,1.282698939,-0.164557816,2.136656965,0.727046334,0.979355477,-0.472162867,2.180051206,1.405913493,1.399103849,1.405913493,1.382145827,0.723342888,1.357741265,1.405913493,1.313231942,0.543459709,1.554406833,1.548581881,1.554429541,1.536643977,0.743383595,1.499297855,1.554429541,1.419902244,1.324382896,1.551876199,1.555426326,1.551841083,1.554432088,0.428334728,1.540117469,1.551841083,1.520041729,1.216047502,-0.807236287,-0.812490727,-0.79875694,-0.820735814,-0.158380743,-0.83467086,-0.787699999,-0.834428769,-0.404352639,1.527012753,1.529467491,1.526407822,1.527134863,0.498419106,1.51162272,1.526407822,1.495451739,1.087945935
2021/9/28,FB,-0.436788222,-0.43037101,-0.427951602,-0.429677722,-0.305462038,-0.411301313,-0.414376409,-0.413542759,-0.389933977,-0.432029752,-0.42921524,-0.427946813,-0.428738131,-0.31080264,-0.411448633,-0.416070117,-0.412877315,-0.382071185,1.736399001,1.970027192,2.53667504,1.376361294,1.738046183,0.932430149,1.479222632,0.926653862,0.813542885,-0.433614914,-0.428775028,-0.429005122,-0.426711376,-0.312399592,-0.41169563,-0.416580713,-0.411309111,-0.376598215,-0.426938056,-0.429466995,-0.429305431,-0.431231676,-0.306733964,-0.411369983,-0.415285831,-0.415850032,-0.383555649,-0.424725051,-0.423927193,-0.420712486,-0.426372202,-0.303317523,-0.407797869,-0.412577244,-0.410528487,-0.386446064,-0.438299287,-3.656879119,1.547472935,1.545368678,1.547472935,1.541025684,0.114661891,1.51564684,1.547472935,1.460895614,0.744904432,0.264957493,0.549664362,0.905389846,-0.454068007,1.321894816,1.08712939,1.570147156,-0.242503373,2.672181108,0.722267124,1.01537094,1.282698939,-0.164557816,2.103831943,0.807078375,0.979355477,-0.37210429,1.928543701,1.416247416,1.408959509,1.416247416,1.395907602,0.392852969,1.366761139,1.416247416,1.321758576,0.560083554,1.565768066,1.55909707,1.565791076,1.548438237,0.625961697,1.511330335,1.565791076,1.441489987,1.279636624,1.570593273,1.563998703,1.570557885,1.561465134,0.813060606,1.548955981,1.570557885,1.525780495,1.216047502,-0.802406378,-0.811985049,-0.79693144,-0.820735814,-0.158345013,-0.836243697,-0.794248232,-0.834428769,-0.405196835,1.543094806,1.537885719,1.542486026,1.534637884,0.633291379,1.520201436,1.542486026,1.498808236,1.108686933
2021/9/29,FB,-0.436822659,-0.431716968,-0.427951602,-0.429713084,-0.305221849,-0.411771441,-0.414376409,-0.413579886,-0.387387735,-0.436127985,-0.4311839,-0.428610828,-0.428816807,-0.314915523,-0.412016123,-0.416070117,-0.412959779,-0.37970112,0.835672793,1.862843205,2.53667504,1.376361294,1.888706793,0.942813248,1.479222632,0.926653862,0.810953535,-0.437291634,-0.430680948,-0.429819862,-0.430486703,-0.312438646,-0.412248594,-0.416580713,-0.415262025,-0.374072603,-0.437949319,-0.431420369,-0.429305431,-0.432141165,-0.304496539,-0.411903529,-0.415285831,-0.41680246,-0.380481936,-0.435726545,-0.42685963,-0.426733172,-0.42861046,-0.306377229,-0.408540988,-0.412577244,-0.412872779,-0.383197511,-0.439184279,-0.305301194,1.556266732,1.553539383,1.556266732,1.550043408,0.111168082,1.525761032,1.556266732,1.473400259,0.704975593,0.46073803,0.528105759,0.905389846,-0.454068007,1.301053563,1.009542187,1.570147156,-0.242503373,2.394077904,1.155979889,0.966274418,1.282698939,-0.164557816,1.93229066,0.841347071,0.979355477,-0.37210429,1.978325584,1.428680189,1.418625623,1.428680189,1.411642287,0.33355414,1.375909881,1.428680189,1.328737551,0.58250793,1.576810571,1.569514072,1.576833874,1.560887745,0.581280107,1.523026992,1.576833874,1.453643513,1.256257335,1.577631179,1.57257671,1.577595689,1.569378576,1.002270055,1.557843574,1.577595689,1.539921737,1.203801246,-0.804123555,-0.811949275,-0.79693144,-0.820735814,-0.158342929,-0.83760599,-0.794784658,-0.834428769,-0.405749848,1.550299667,1.546266244,1.549689163,1.543296681,0.640265011,1.528912778,1.549689163,1.51466248,1.103400104
2021/9/30,FB,-0.437451011,-0.433813557,-0.434774391,-0.430358446,-0.314215562,-0.412267687,-0.414376409,-0.414257453,-0.384754443,-0.438423657,-0.433374141,-0.435823684,-0.431177089,-0.320972305,-0.412471835,-0.416070117,-0.415433698,-0.37719962,1.095648728,1.958543621,2.53667504,1.95021605,1.66384021,0.974618729,1.479222632,0.926653862,0.798006786,-0.439336147,-0.432755534,-0.433844185,-0.432586026,-0.313866283,-0.412733501,-0.416580713,-0.417460099,-0.371390333,-0.438834997,-0.433629644,-0.432549336,-0.432333557,-0.309156763,-0.41236823,-0.415285831,-0.417003935,-0.377702408,-0.436611437,-0.42881987,-0.426733172,-0.429519761,-0.304136456,-0.409081335,-0.412577244,-0.413825157,-0.380142817,-0.439371462,-0.064771594,1.564156444,1.56155433,1.564156444,1.562759862,0.128262456,1.535730071,1.564156444,1.488185515,0.665046754,0.279130158,0.492200662,0.905389846,-0.454068007,1.287474938,0.97533895,1.570147156,-0.242503373,2.389679626,1.346733189,0.878332296,0.842053242,-0.164557816,1.467430673,0.89757184,0.979355477,-0.37210429,2.031887087,1.442036068,1.427952222,1.442036068,1.423567215,0.662931306,1.38527006,1.442036068,1.338570023,0.609182926,1.587880557,1.57974344,1.587904154,1.574418237,0.643326741,1.534698848,1.587904154,1.470554956,1.23259778,1.585797252,1.581196449,1.585761642,1.57869803,1.107386415,1.566542181,1.585761642,1.548261828,1.216047502,-0.804387615,-0.811903336,-0.79693144,-0.820735814,-0.158341143,-0.838954942,-0.801200943,-0.834428769,-0.406345229,1.559294137,1.554700578,1.558681481,1.553171604,0.698477683,1.53740612,1.558681481,1.52239931,1.127193223
2021/10/1,FB,-0.437029229,-0.434063767,-0.434774391,-0.430358446,-0.313828592,-0.412624636,-0.414376409,-0.414257453,-0.382668328,-0.437437385,-0.43406445,-0.435823684,-0.431177089,-0.320644911,-0.412746982,-0.416070117,-0.415433698,-0.375524887,0.891902253,1.384013825,0.789041233,1.95021605,-0.113055528,0.988802524,1.479222632,0.926653862,0.792828086,-0.437468337,-0.43333743,-0.433844185,-0.432586026,-0.312824845,-0.413090801,-0.416580713,-0.417460099,-0.36946956,-0.439022326,-0.433655234,-0.432549336,-0.432333557,-0.309109342,-0.412712453,-0.415285831,-0.417003935,-0.375853253,-0.4367986,-0.431023765,-0.429976384,-0.429712086,-0.308799288,-0.409541948,-0.412577244,-0.414026593,-0.37738033,-0.436291041,1.066618063,1.575448333,1.569373425,1.575448333,1.566166071,0.370867411,1.545593776,1.575448333,1.501054209,0.635100124,0.962542089,0.447053135,0.905389846,-0.454068007,1.094794513,0.950518515,1.570147156,-0.242503373,2.312331126,0.673072852,0.810712177,0.842053242,-0.164557816,1.338886469,0.89950914,0.979355477,-0.37210429,2.033122339,1.452131926,1.437017763,1.452131926,1.427080549,1.118226463,1.394637524,1.452131926,1.352847177,0.638378777,1.599961068,1.589775954,1.599984987,1.581383663,0.897408125,1.546223717,1.599984987,1.484090431,1.222222119,1.595385703,1.589861251,1.595349953,1.589170951,1.317619135,1.575290511,1.595349953,1.559296454,1.228293758,-0.805130135,-0.811944872,-0.79693144,-0.820735814,-0.158342036,-0.840067831,-0.803743893,-0.834428769,-0.406705228,1.570021219,1.563263474,1.569405995,1.563926549,0.981454289,1.546006839,1.569405995,1.532144847,1.156703445
